H (A/m)	        M (A/m)	        I (A)	        B (T)
854,3249055	103392,1628	0,89702321	0,131
873,6818921	107351,6794	0,91734764	0,136
869,8099517	108151,3261	0,913282184	0,137
878,8462894	108938,0644	0,922770148	0,138
877,5538324	108939,3569	0,921413096	0,138
896,9135342	110511,5466	0,941740376	0,14
907,2368984	113684,3221	0,952579692	0,144
913,6883221	116065,1949	0,959353551	0,147
914,9807791	116063,9024	0,960710604	0,147
921,4322029	116853,2257	0,967484463	0,148
933,0480239	117637,3846	0,979680832	0,149
939,4994477	119222,4826	0,986454691	0,151
953,6947522	121595,6114	1,001359463	0,154
974,3441957	123962,2861	1,023040945	0,157
988,5395002	127131,1897	1,037945716	0,161
993,7011823	127921,8027	1,043365374	0,162
1007,896487	130294,9316	1,058270146	0,165
1024,67399	131869,7035	1,075886172	0,167
1042,741235	134238,9604	1,094856399	0,17
1053,064599	137411,7359	1,105695715	0,174
1045,320718	137419,4798	1,097564803	0,174
1067,259903	138989,09	1,120600487	0,176
1075,003784	139777,1209	1,128731399	0,177
1076,293526	140571,6058	1,1300856	0,178
1105,976592	143725,0216	1,161252196	0,182
1111,138274	145311,4094	1,166671854	0,184
1122,754095	146891,343	1,178868222	0,186
1136,949399	147672,9224	1,193772994	0,187
1140,82134	150056,3746	1,19783845	0,19
1158,888585	152425,6315	1,216808678	0,193
1169,211949	154006,8576	1,227647993	0,195
1187,279194	155580,3398	1,246618221	0,197
1211,800577	157943,1425	1,272365159	0,2
1227,285624	160314,9816	1,288624132	0,203
1247,935067	164273,2057	1,310305614	0,208
1244,063127	164277,0777	1,306240158	0,208
1281,487358	165035,4282	1,345534815	0,209
1296,972404	168998,8167	1,361793789	0,214
1309,877967	172169,01	1,375344359	0,218
1308,588226	172966,0745	1,373990157	0,219
1307,298484	172967,3642	1,372635955	0,219
1322,78353	172951,8792	1,388894929	0,219
1320,204047	172954,4586	1,386186525	0,219
1329,237669	173741,1997	1,395671639	0,22
1329,237669	175332,7492	1,395671639	0,222
1326,65547	175335,3314	1,392960385	0,222
1340,850775	175321,1361	1,407865156	0,222
1342,143232	175319,8436	1,409222209	0,222
1352,466596	177696,8444	1,420061525	0,225
1375,695523	177673,6155	1,44445141	0,225
1380,857205	180055,7779	1,449871068	0,228
1383,439404	181644,7452	1,452582322	0,23
1398,92445	182425,0348	1,468841295	0,231
1406,668331	184008,8404	1,476972208	0,233
1432,479456	185574,5787	1,504073347	0,235
1437,641138	187160,9664	1,509493005	0,237
1477,647568	190304,0589	1,551498917	0,241
1485,388734	191887,8671	1,559626978	0,243
1486,681191	192682,3494	1,560984031	0,244
1490,553131	192678,4774	1,565049487	0,244
1506,038177	194254,5418	1,58130846	0,246
1511,199859	194249,3801	1,586728118	0,246
1516,361541	195039,9932	1,592147775	0,247
1504,748436	195051,6063	1,579954258	0,247
1511,199859	195840,9296	1,586728118	0,248
1515,0718	195837,0576	1,590793574	0,248
1504,748436	195847,381	1,579954258	0,248
1508,620376	195047,7343	1,584019714	0,247
1513,782058	195838,3474	1,589439372	0,248
1515,0718	195837,0576	1,590793574	0,248
1515,0718	195837,0576	1,590793574	0,248
1511,199859	195840,9296	1,586728118	0,248
1503,455979	195052,8987	1,578597206	0,247
1516,361541	195835,7679	1,592147775	0,248
1512,489601	195839,6398	1,588082319	0,248
1515,0718	195041,2829	1,590793574	0,247
1507,327919	195844,8015	1,582662662	0,248
1504,748436	195847,381	1,579954258	0,248
1513,782058	195042,5727	1,589439372	0,247
1478,93731	194281,6427	1,552853118	0,246
1440,220622	193524,5847	1,512201409	0,245
1428,607516	192740,4231	1,500007891	0,244
1427,317774	192741,7128	1,49865369	0,244
1423,445834	192745,5847	1,494588234	0,244
1414,412211	192754,6184	1,48510312	0,244
1375,695523	191201,7856	1,44445141	0,242
1358,91802	189627,0137	1,426835384	0,24
1348,594656	189637,3371	1,415996068	0,24
1351,176854	188838,9801	1,418707323	0,239
1347,304914	188842,8521	1,414641867	0,239
1335,689093	188854,4679	1,402445499	0,239
1306,008742	187292,5988	1,371281754	0,237
1289,231239	186513,6016	1,353665728	0,236
1289,231239	186513,6016	1,353665728	0,236
1254,386491	184956,8969	1,317079474	0,234
1258,258431	184953,025	1,32114493	0,234
1254,386491	184956,8969	1,317079474	0,234
1245,352869	184965,9305	1,30759436	0,234
1202,766955	182621,1923	1,262880045	0,231
1210,508121	182613,4512	1,271008106	0,231
1197,602558	182626,3567	1,257457536	0,231
1207,928637	182616,0306	1,268299703	0,231
1184,69971	181843,4848	1,243909818	0,23
1160,178326	181072,2315	1,218162879	0,229
1115,010214	177934,3008	1,17073731	0,225
1109,848532	177939,4624	1,165317652	0,225
1098,232711	177951,0783	1,153121284	0,225
1090,491546	177958,8194	1,144993223	0,225
1077,585983	177175,9503	1,131442653	0,224
1081,457923	176376,3036	1,135508109	0,223
1075,003784	175586,983	1,128731399	0,222
1062,098221	174804,1139	1,115180829	0,221
1054,357056	174811,8551	1,107052768	0,221
1059,518738	174010,9187	1,112472425	0,22
1046,613175	174819,5989	1,098921855	0,221
1034,997354	174035,44	1,086725487	0,22
1023,384248	173251,2784	1,07453197	0,219
1020,80205	173253,8606	1,071820716	0,219
1023,384248	172455,5037	1,07453197	0,218
992,4114406	171690,7018	1,042011172	0,217
983,3778181	170903,9607	1,032526059	0,216
980,7956195	170906,5429	1,029814804	0,216
962,7283746	170128,8354	1,010844576	0,215
952,4050105	168547,6094	1,000005261	0,213
951,1152688	168548,8991	0,998651059	0,213
935,6275073	167768,6122	0,982389235	0,212
916,2705208	166992,1944	0,962064806	0,211
907,2368984	166205,4533	0,952579692	0,21
884,0079714	165432,9076	0,928189806	0,209
878,8462894	164642,2945	0,922770148	0,208
855,6146472	163869,7515	0,898377412	0,207
820,7726144	160721,4946	0,861794009	0,203
805,284853	159941,2077	0,845532185	0,202
811,738992	159934,7535	0,852308895	0,202
814,3184754	159932,174	0,855017299	0,202
816,9006741	159133,8171	0,857728553	0,201
816,9006741	159929,5918	0,857728553	0,202
822,0623562	159924,4302	0,863148211	0,202
814,3184754	159932,174	0,855017299	0,202
807,8670517	159938,6255	0,848243439	0,202
609,301134	147404,7959	0,639753396	0,186
613,202942	144217,7953	0,643850212	0,182
599,5479714	143435,6755	0,62951278	0,181
604,6200504	143430,6034	0,634838356	0,181
583,5551743	142655,8936	0,612720679	0,18
581,2146325	141862,4594	0,610263159	0,179
541,8164175	140310,3082	0,56889586	0,177
534,7975073	137930,003	0,561526152	0,174
532,8452457	137931,9552	0,559476318	0,174
502,4209177	135575,0554	0,527531413	0,171
498,1281142	133987,7988	0,523024059	0,169
479,4064952	134006,5204	0,503366753	0,169
472,7731499	132421,6043	0,496401879	0,167
471,9938744	131626,6089	0,495583656	0,166
466,1425199	131632,4602	0,489439857	0,166
419,7226795	128495,7812	0,4407	0,162
404,1208778	126124,0589	0,424318435	0,159
396,3199769	125336,0851	0,416127653	0,158
322,5929105	122226,7133	0,338715782	0,154
276,9550609	111927,2798	0,290796998	0,141
228,5856741	107201,0009	0,240010158	0,135
205,1802562	104041,3075	0,21543496	0,131
179,4804557	100883,9084	0,188450709	0,127
146,9762495	96141,76432	0,154321976	0,121
130,5300063	92179,33699	0,137053766	0,116
119,8672365	89802,67561	0,125858081	0,113
118,0670286	89804,47582	0,123967901	0,113
117,6841789	89009,08395	0,123565917	0,112
117,5538471	89009,21428	0,123429071	0,112
115,4984061	89011,26973	0,121270901	0,112
118,4525934	89008,31554	0,124372736	0,112
118,1973604	89008,57077	0,124104746	0,112
117,298614	89009,46952	0,123161082	0,112
117,0406657	89009,72747	0,122890241	0,112
116,0115876	89010,75654	0,121809731	0,112
117,6841789	89009,08395	0,123565917	0,112
118,8381583	89007,92997	0,124777571	0,112
116,6551008	89010,11303	0,122485406	0,112
117,939412	89008,82872	0,123833906	0,112
117,4262306	89009,3419	0,123295076	0,112
118,0670286	89008,7011	0,123967901	0,112
118,5829252	89008,18521	0,124509581	0,112
117,939412	89008,82872	0,123833906	0,112
-1,705174297	69234,10542	-0,001790397	0,087
0,282385552	69232,11786	0,000296499	0,087
-3,038359933	69235,4386	-0,003190214	0,087
-0,141192776	69232,54144	-0,000148249	0,087
-0,268809324	69232,66905	-0,000282244	0,087
-1,384775304	69233,78502	-0,001453985	0,087
-114,7272764	49452,75963	-0,120461231	0,062
-118,1973604	47864,68029	-0,124104746	0,06
-117,298614	47863,78154	-0,123161082	0,06
-117,1682822	47863,65121	-0,123024236	0,06
-116,9130491	47863,39598	-0,122756246	0,06
-115,883971	47862,3669	-0,121675736	0,06
-118,0670286	47864,54996	-0,123967901	0,06
-117,5538471	47864,03677	-0,123429071	0,06
-116,0115876	47862,49452	-0,121809731	0,06
-121,0239311	47867,50686	-0,127072586	0,06
-117,4262306	47863,90916	-0,123295076	0,06
-117,6841789	47864,16711	-0,123565917	0,06
-119,2237232	47865,70665	-0,125182406	0,06
-118,0670286	47864,54996	-0,123967901	0,06
-118,3249769	47069,03319	-0,124238741	0,059
-119,994853	47866,47778	-0,125992076	0,06
-204,1457476	38401,33209	-0,214348748	0,048
-239,8620895	27296,20242	-0,251850157	0,034
-251,8118858	22533,50392	-0,264397192	0,028
-347,1685993	19445,76177	-0,364519739	0,024
-357,310042	-2030,014104	-0,375168041	-0,003
-365,1136581	-4409,534635	-0,383361674	-0,006
-367,4541999	-5202,968808	-0,385819194	-0,007
-408,8019614	-10732,04406	-0,429233475	-0,014
-417,7731331	-15497,72118	-0,438653017	-0,02
-422,0632213	-16289,2058	-0,443157519	-0,021
-431,4253885	-17075,61835	-0,452987598	-0,022
-482,1353171	-26574,20501	-0,506231958	-0,034
-485,2551344	-28958,40934	-0,509507701	-0,037
-499,2983851	-32127,46495	-0,524252819	-0,041
-514,9029021	-34499,18458	-0,540637235	-0,044
-526,6056111	-37670,58073	-0,552924833	-0,048
-560,5407518	-41615,51917	-0,588556018	-0,053
-593,3083368	-51927,82288	-0,622961294	-0,066
-598,3777005	-53514,30295	-0,62828402	-0,068
-606,1813167	-54302,27405	-0,636477653	-0,069
-679,9056678	-66165,17043	-0,713886673	-0,084
-693,1669278	-70926,55746	-0,727810718	-0,09
-707,2101785	-73299,83836	-0,742555836	-0,093
-743,8768564	-79629,36941	-0,781055078	-0,101
-750,1192062	-82010,4512	-0,787609414	-0,104
-815,6082171	-88311,15991	-0,856371501	-0,112
-836,2576606	-97839,80706	-0,878052983	-0,124
-842,7090844	-100220,6798	-0,884826842	-0,127
-864,6482696	-101790,29	-0,907862526	-0,129
-885,2977131	-105748,5142	-0,929544008	-0,134
-926,5938849	-110481,8663	-0,972904121	-0,14
-947,2433284	-116827,4146	-0,994585603	-0,148
-964,0181163	-119197,9639	-1,012198778	-0,151
-993,7011823	-123147,1544	-1,043365374	-0,156
-1011,768427	-129495,2849	-1,062335602	-0,164
-1038,869294	-131855,5082	-1,090790943	-0,167
-1046,613175	-132643,539	-1,098921855	-0,168
-1036,287096	-133449,6398	-1,088079689	-0,169
-1058,226281	-133427,7006	-1,111115373	-0,169
-1055,646798	-136613,379	-1,108406969	-0,173
-1076,293526	-138184,2817	-1,1300856	-0,175
-1085,327148	-138175,2481	-1,139570714	-0,175
-1089,199089	-140558,7003	-1,14363617	-0,178
-1091,781287	-140556,1181	-1,146347425	-0,178
-1098,232711	-140549,6666	-1,153121284	-0,178
-1087,909347	-141355,7647	-1,142281969	-0,179
-1094,360771	-141349,3133	-1,149055828	-0,179
-1093,071029	-141350,603	-1,147701626	-0,179
-1094,360771	-141349,3133	-1,149055828	-0,179
-1089,199089	-141354,475	-1,14363617	-0,179
-1082,747665	-141360,9264	-1,136862311	-0,179
-1098,232711	-141345,4414	-1,153121284	-0,179
-1090,491546	-141353,1825	-1,144993223	-0,179
-1084,037407	-141359,6367	-1,138216513	-0,179
-1090,491546	-141353,1825	-1,144993223	-0,179
-1068,55236	-140579,347	-1,121957539	-0,178
-1062,098221	-139790,0264	-1,115180829	-0,177
-1046,613175	-139009,7367	-1,098921855	-0,176
-1031,125414	-139025,2245	-1,082660031	-0,176
-1032,417871	-138228,1573	-1,084017084	-0,175
-1023,384248	-138237,191	-1,07453197	-0,175
-1018,222566	-138242,3526	-1,069112312	-0,175
-1020,80205	-138239,7732	-1,071820716	-0,175
-1001,445063	-137463,3554	-1,051496286	-0,174
-996,2833809	-137468,5171	-1,046076628	-0,174
-993,7011823	-136675,3246	-1,043365374	-0,173
-988,5395002	-136680,4863	-1,037945716	-0,173
-982,0853612	-135891,1657	-1,031169006	-0,172
-952,4050105	-135125,0713	-1,000005261	-0,171
-951,1152688	-135126,3611	-0,998651059	-0,171
-936,9172491	-135140,5591	-0,983743437	-0,171
-914,9807791	-133570,9461	-0,960710604	-0,169
-912,3985804	-132777,7536	-0,957999349	-0,168
-903,364958	-132786,7872	-0,948514236	-0,168
-871,1024087	-132023,2751	-0,914639236	-0,167
-824,6418396	-128886,6368	-0,865856614	-0,163
-832,3857203	-128878,8929	-0,873987527	-0,163
-828,5137799	-128882,7648	-0,86992207	-0,163
-805,284853	-128110,2191	-0,845532185	-0,162
-797,5409723	-126526,4135	-0,837401273	-0,16
-802,7053696	-126521,2491	-0,842823782	-0,16
-771,7325619	-125756,4472	-0,810302984	-0,159
-756,2448005	-124976,1602	-0,79404116	-0,158
-727,8541915	-122617,2267	-0,764231616	-0,155
-696,8813839	-121852,4248	-0,731710819	-0,154
-664,6188345	-120293,1379	-0,69783582	-0,152
-642,6796493	-117927,753	-0,674800136	-0,149
-645,1885363	-117129,4694	-0,677434414	-0,148
-639,3371819	-117135,3207	-0,671290615	-0,148
-605,0110458	-114782,3227	-0,635248893	-0,145
-568,732648	-112431,2769	-0,597157337	-0,142
-557,8119299	-111646,4229	-0,585690813	-0,141
-554,6893973	-110853,7708	-0,582412219	-0,14
-545,7182255	-110066,9672	-0,572992677	-0,139
-517,6317241	-108503,5043	-0,54350244	-0,137
-506,7110059	-107718,6503	-0,532035915	-0,136
-491,4974843	-106938,0891	-0,516062037	-0,135
-472,7731499	-105365,264	-0,496401879	-0,133
-454,8308064	-104587,4316	-0,477562795	-0,132
-430,646113	-102224,2922	-0,452169375	-0,129
-405,2911487	-99066,54828	-0,425547195	-0,125
-395,9289815	-98280,13574	-0,415717116	-0,124
-385,7875388	-96698,72775	-0,405068814	-0,122
-379,1541936	-95909,58638	-0,398103941	-0,121
-369,0127509	-95919,72782	-0,387455639	-0,121
-347,9478748	-94349,24326	-0,365337962	-0,119
-326,885714	-92778,75599	-0,343223135	-0,117
-314,7920097	-90403,52555	-0,330525	-0,114
-289,0487652	-88837,71937	-0,303495134	-0,112
-257,4514511	-85686,21782	-0,270318617	-0,108
-240,288383	-83316,05674	-0,252297756	-0,105
-217,2739605	-80155,9723	-0,228133096	-0,101
-209,0820643	-79368,38948	-0,219531777	-0,1
-179,4804557	-79397,99109	-0,188450709	-0,1
-163,0342125	-75435,56376	-0,171182499	-0,095
-136,5687127	-73074,70511	-0,14339428	-0,092
-122,5661907	-69109,83405	-0,128691926	-0,087
-120,5107497	-68316,11478	-0,126533756	-0,086
-117,0406657	-68319,58486	-0,122890241	-0,086
-118,3249769	-68318,30055	-0,124238741	-0,086
-116,6551008	-67524,19571	-0,122485406	-0,085
-118,7105418	-67522,14027	-0,124643576	-0,085
-118,5829252	-67522,26789	-0,124509581	-0,085
-117,298614	-67523,5522	-0,123161082	-0,085
-117,298614	-67523,5522	-0,123161082	-0,085
-119,0961067	-67521,75471	-0,125048411	-0,085
-118,1973604	-67522,65345	-0,124104746	-0,085
-116,3971525	-68320,22838	-0,122214566	-0,086
-114,9852247	-67525,86559	-0,120732071	-0,085
-117,1682822	-67523,68253	-0,123024236	-0,085
-118,7105418	-67522,14027	-0,124643576	-0,085
-115,4984061	-67525,35241	-0,121270901	-0,085
59,77070349	-52580,90192	0,062757984	-0,066
114,3417115	-38311,52805	0,120056396	-0,048
116,3971525	-31947,38577	0,122214566	-0,04
117,4262306	-31948,41485	0,123295076	-0,04
117,5538471	-31948,54247	0,123429071	-0,04
116,2695359	-31947,25815	0,122080571	-0,04
118,5829252	-31949,57154	0,124509581	-0,04
118,1973604	-31949,18598	0,124104746	-0,04
118,7105418	-31949,69916	0,124643576	-0,04
117,0406657	-31948,02928	0,122890241	-0,04
116,2695359	-31947,25815	0,122080571	-0,04
118,0670286	-31949,05565	0,123967901	-0,04
117,298614	-31948,28723	0,123161082	-0,04
171,0007434	-26431,56635	0,17954719	-0,033
194,6396724	-20884,78227	0,204367569	-0,026
222,6474318	-15342,36703	0,233775128	-0,019
286,3172281	-6652,514952	0,300627077	-0,008
306,2118333	2081,112313	0,321515995	0,003
324,9334523	5245,489556	0,341173301	0,007
345,9983284	10794,84769	0,363290979	0,014
354,1902247	13969,75465	0,371892298	0,018
374,8641054	16336,40492	0,393599439	0,021
390,8569026	21890,83513	0,41039154	0,028
414,6533158	25050,13758	0,435377274	0,032
456,7803528	32965,7577	0,479609778	0,042
469,6533326	36931,75829	0,493126137	0,047
493,4470307	43274,16232	0,51810902	0,055
514,9029021	46435,80531	0,540637235	0,059
581,9966233	58305,33232	0,611084233	0,074
614,3732129	65434,92817	0,645078972	0,083
635,8263692	70983,89802	0,667604336	0,09
648,699349	74154,1239	0,681120694	0,094
679,123677	78898,34787	0,7130656	0,1
718,1336119	86021,31037	0,754025212	0,109
743,8768564	89974,44071	0,781055078	0,114
771,9633578	93925,22778	0,810545315	0,119
838,8398593	100224,549	0,880764237	0,127
859,4865876	109753,1989	0,902442868	0,139
877,5538324	113714,0052	0,921413096	0,144
890,4593952	116884,1985	0,934963666	0,148
911,1088387	118455,0985	0,956645148	0,15
926,5938849	123214,2617	0,972904121	0,156
940,7891894	123995,8411	0,987808893	0,157
964,0181163	126359,9364	1,012198778	0,16
978,2161361	129528,8372	1,027106401	0,164
1009,186228	133476,7407	1,059624347	0,169
1014,350626	135858,9004	1,065046856	0,172
1050,485115	139005,8648	1,102987312	0,176
1073,714042	142961,5095	1,127377197	0,181
1078,875724	144547,8972	1,132796855	0,183
1082,747665	145339,8	1,136862311	0,184
1089,199089	145333,3486	1,14363617	0,184
1096,942969	145325,6047	1,151767082	0,184
1103,394393	146910,7027	1,158540942	0,186
1107,266333	146906,8307	1,162606398	0,186
1096,942969	146917,1541	1,151767082	0,186
1093,071029	146921,026	1,147701626	0,186
1102,104651	146911,9924	1,15718674	0,186
1098,232711	146915,8644	1,153121284	0,186
1099,525168	146914,5719	1,154478337	0,186
1093,071029	146921,026	1,147701626	0,186
1094,360771	146919,7363	1,149055828	0,186
1091,781287	146922,3158	1,146347425	0,186
1095,653228	146918,4438	1,150412881	0,186
1091,781287	146922,3158	1,146347425	0,186
1093,071029	146921,026	1,147701626	0,186
1091,781287	146922,3158	1,146347425	0,186
1095,653228	146918,4438	1,150412881	0,186
1086,619605	146927,4775	1,140927767	0,186
